date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:49:07	18792/18792	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2016:49:56%20GMT	http://kiviki.in/images/pages/about-2.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/pages/about-2.jpg	(from http://kiviki.in/)
13:49:10	34323/34323	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2017:06:10%20GMT	http://kiviki.in/images/slider/cleanse.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/slider/cleanse.jpg	(from http://kiviki.in/)
13:49:12	35791/35791	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2017:03:46%20GMT	http://kiviki.in/images/slider/fruitify.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/slider/fruitify.jpg	(from http://kiviki.in/)
13:49:14	44487/44487	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2017:05:42%20GMT	http://kiviki.in/images/slider/fuel.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/slider/fuel.jpg	(from http://kiviki.in/)
13:49:17	37685/37685	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2017:07:46%20GMT	http://kiviki.in/images/slider/green-magic.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/slider/green-magic.jpg	(from http://kiviki.in/)
13:49:18	5441/5441	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Aug%202021%2007:57:56%20GMT	http://kiviki.in/images/testimonials/1.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/testimonials/1.jpg	(from http://kiviki.in/)
13:49:19	35700/35700	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2017:06:36%20GMT	http://kiviki.in/images/slider/shred.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/slider/shred.jpg	(from http://kiviki.in/)
13:49:19	132687/132687	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Apr%202021%2021:03:50%20GMT	http://kiviki.in/images/main-slider/main-slider-1-1.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/main-slider/main-slider-1-1.jpg	(from http://kiviki.in/)
13:49:19	4800/4800	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Aug%202021%2007:58:16%20GMT	http://kiviki.in/images/testimonials/2.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/testimonials/2.jpg	(from http://kiviki.in/)
13:49:24	29206/29206	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2008:19:20%20GMT	http://kiviki.in/privacy-policy	C:/My%20Web%20Sites/kiviki2/kiviki.in/privacy-policy.html	(from http://kiviki.in/)
13:49:27	10545/10545	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Apr%202021%2015:26:54%20GMT	http://kiviki.in/images/logo-light.png	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/logo-light.png	(from http://kiviki.in/)
13:49:29	133626/133626	---MC-	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2008:19:20%20GMT	http://kiviki.in/terms-of-use	C:/My%20Web%20Sites/kiviki2/kiviki.in/terms-of-use.html	(from http://kiviki.in/)
13:49:30	36857/36857	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2017:16:42%20GMT	http://kiviki.in/images/pages/contact-1.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/pages/contact-1.jpg	(from http://kiviki.in/)
13:49:36	123148/123148	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202020%2015:15:16%20GMT	http://kiviki.in/images/icons/testimonials-bg-1-1.png	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/icons/testimonials-bg-1-1.png	(from http://kiviki.in/)
13:49:38	6300/6300	---M--	200	added ('OK')	application/javascript	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/js/wow.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/wow.js	(from http://kiviki.in/)
13:49:38	47706/47706	---M--	200	added ('OK')	application/javascript	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/js/bootstrap-select.min.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/bootstrap-select.min.js	(from http://kiviki.in/)
13:49:39	1266/1266	---M--	200	added ('OK')	application/javascript	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/js/jquery.appear.min.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/jquery.appear.min.js	(from http://kiviki.in/)
13:49:40	81090/81090	---M--	200	added ('OK')	application/javascript	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/bootstrap.bundle.min.js	(from http://kiviki.in/)
13:49:40	9897/9897	---M--	200	added ('OK')	application/javascript	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/js/odometer.min.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/odometer.min.js	(from http://kiviki.in/)
13:49:41	4454/4454	---M--	200	added ('OK')	application/javascript	date:Tue,%2020%20Oct%202020%2002:54:56%20GMT	http://kiviki.in/js/circle-progress.min.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/circle-progress.min.js	(from http://kiviki.in/)
13:49:41	2235/2235	---M--	200	added ('OK')	application/javascript	date:Tue,%2029%20Oct%202019%2009:26:14%20GMT	http://kiviki.in/js/wNumb.min.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/wNumb.min.js	(from http://kiviki.in/)
13:49:41	15498/15498	---M--	200	added ('OK')	application/javascript	date:Sun,%2018%20Oct%202020%2023:11:02%20GMT	http://kiviki.in/js/jarallax.min.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/jarallax.min.js	(from http://kiviki.in/)
13:49:42	4508/4508	---M-Z	200	added ('OK')	text/css	etag:%225eb03ec2-119c%22	https://cdnjs.cloudflare.com/ajax/libs/jquery-toast-plugin/1.3.2/jquery.toast.min.css	C:/My%20Web%20Sites/kiviki2/cdnjs.cloudflare.com/ajax/libs/jquery-toast-plugin/1.3.2/jquery.toast.min.css	(from http://kiviki.in/)
13:49:43	6335/6335	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec2-18bf%22	https://cdnjs.cloudflare.com/ajax/libs/jquery-toast-plugin/1.3.2/jquery.toast.min.js	C:/My%20Web%20Sites/kiviki2/cdnjs.cloudflare.com/ajax/libs/jquery-toast-plugin/1.3.2/jquery.toast.min.js	(from http://kiviki.in/)
13:49:43	13505/13505	---M--	200	added ('OK')	application/javascript	date:Mon,%2017%20May%202021%2023:23:30%20GMT	http://kiviki.in/js/theme.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/theme.js	(from http://kiviki.in/)
13:49:44	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:19:44%20GMT	https://fonts.gstatic.com/robots.txt		(from http://kiviki.in/)
13:49:44	23882/23882	---M--	200	added ('OK')	application/javascript	date:Sun,%2015%20Dec%202019%2006:44:42%20GMT	http://kiviki.in/js/nouislider.min.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/nouislider.min.js	(from http://kiviki.in/)
13:49:46	140942/140942	---M--	200	added ('OK')	application/javascript	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/js/swiper.min.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/swiper.min.js	(from http://kiviki.in/)
13:49:46	51/51	---MCZ	200	added ('OK')	text/plain	date:Thu,%2030%20Dec%202021%2008:19:44%20GMT	https://fonts.googleapis.com/robots.txt		(from http://kiviki.in/)
13:50:10	173843/173843	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20May%202021%2013:10:12%20GMT	http://kiviki.in/images/products/cleanse-juice.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/products/cleanse-juice.jpg	(from http://kiviki.in/subscribe)
13:50:12	168904/168904	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20May%202021%2013:48:58%20GMT	http://kiviki.in/images/products/green-magic-juice.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/products/green-magic-juice.jpg	(from http://kiviki.in/subscribe)
13:50:19	217906/217906	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20May%202021%2013:45:50%20GMT	http://kiviki.in/images/products/fuel-juice.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/products/fuel-juice.jpg	(from http://kiviki.in/subscribe)
13:50:32	151225/151225	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20May%202021%2013:48:10%20GMT	http://kiviki.in/images/products/shred-juice.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/products/shred-juice.jpg	(from http://kiviki.in/subscribe)
13:50:36	18700/18700	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Nov%202020%2015:15:16%20GMT	http://kiviki.in/images/icons/team-bg-1-1.png	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/icons/team-bg-1-1.png	(from http://kiviki.in/about)
13:50:36	438/438	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2020:38:58%20GMT	http://kiviki.in/images/favicon/site.webmanifest	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/favicon/site.html	(from http://kiviki.in/)
13:50:40	138545/138545	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2009:19:06%20GMT	http://kiviki.in/images/backgrounds/breadcrumb.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/backgrounds/breadcrumb.jpg	(from http://kiviki.in/about)
13:50:42	199254/199254	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20May%202021%2013:49:34%20GMT	http://kiviki.in/images/products/fruitify-juice.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/products/fruitify-juice.jpg	(from http://kiviki.in/subscribe)
13:50:43	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:20:37%20GMT	http://kiviki.in/js/jquery-3.5.1.min.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/jquery-3.5.1.min.js	(from http://kiviki.in/)
13:50:47	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:20:40%20GMT	http://kiviki.in/images/loader.png	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/loader.png	(from http://kiviki.in/)
13:50:49	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:20:43%20GMT	http://kiviki.in/images/logo-dark.png	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/logo-dark.png	(from http://kiviki.in/)
13:50:50	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:20:44%20GMT	http://kiviki.in/images/main-slider/main-slider-1-1.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/main-slider/main-slider-1-1.jpg	(from http://kiviki.in/)
13:50:53	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:20:48%20GMT	http://kiviki.in/images/icons/about-bg-icon-1-1.png	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/icons/about-bg-icon-1-1.png	(from http://kiviki.in/)
13:50:57	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:20:50%20GMT	http://kiviki.in/images/pages/about-1.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/pages/about-1.jpg	(from http://kiviki.in/)
13:50:57	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:20:51%20GMT	http://kiviki.in/images/pages/about-2.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/pages/about-2.jpg	(from http://kiviki.in/)
13:51:03	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:20:57%20GMT	http://kiviki.in/images/slider/cleanse.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/slider/cleanse.jpg	(from http://kiviki.in/)
13:51:07	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:21:03%20GMT	http://kiviki.in/images/slider/fruitify.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/slider/fruitify.jpg	(from http://kiviki.in/)
13:51:11	74700/74700	---M--	200	added ('OK')	font/woff2	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-brands-400.woff2	(from http://kiviki.in/css/fontawesome-all.min.css)
13:51:15	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:21:12%20GMT	http://kiviki.in/images/slider/fuel.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/slider/fuel.jpg	(from http://kiviki.in/)
13:51:18	129924/129924	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-brands-400.eot	(from http://kiviki.in/css/fontawesome-all.min.css)
13:51:22	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:21:19%20GMT	http://kiviki.in/images/slider/green-magic.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/slider/green-magic.jpg	(from http://kiviki.in/)
13:51:25	87688/87688	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-brands-400.woff	(from http://kiviki.in/css/fontawesome-all.min.css)
13:51:30	698003/698003	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-brands-400.svg	(from http://kiviki.in/css/fontawesome-all.min.css)
13:51:36	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:21:25%20GMT	http://kiviki.in/images/slider/shred.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/slider/shred.jpg	(from http://kiviki.in/)
13:51:39	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:21:36%20GMT	http://kiviki.in/images/icons/testimonials-bg-1-1.png	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/icons/testimonials-bg-1-1.png	(from http://kiviki.in/)
13:51:42	129620/129620	---M--	200	added ('OK')	font/ttf	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-brands-400.ttf	(from http://kiviki.in/css/fontawesome-all.min.css)
13:51:46	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:21:43%20GMT	http://kiviki.in/images/testimonials/1.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/testimonials/1.jpg	(from http://kiviki.in/)
13:52:04	156896/156896	---M--	200	added ('OK')	font/woff2	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/fonts/fa-light-300.woff2	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-light-300.woff2	(from http://kiviki.in/css/fontawesome-all.min.css)
13:52:08	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:22:05%20GMT	http://kiviki.in/images/testimonials/2.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/testimonials/2.jpg	(from http://kiviki.in/)
13:52:18	207100/207100	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/fonts/fa-light-300.woff	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-light-300.woff	(from http://kiviki.in/css/fontawesome-all.min.css)
13:52:22	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:22:19%20GMT	http://kiviki.in/images/pages/contact-1.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/pages/contact-1.jpg	(from http://kiviki.in/)
13:52:39	1935397/1935397	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/fonts/fa-light-300.svg	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-light-300.svg	(from http://kiviki.in/css/fontawesome-all.min.css)
13:52:43	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:22:40%20GMT	http://kiviki.in/images/logo-light.png	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/logo-light.png	(from http://kiviki.in/)
13:52:45	400840/400840	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/fonts/fa-light-300.eot	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-light-300.eot	(from http://kiviki.in/css/fontawesome-all.min.css)
13:52:49	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:22:46%20GMT	http://kiviki.in/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/bootstrap.bundle.min.js	(from http://kiviki.in/)
13:53:11	145152/145152	---M--	200	added ('OK')	font/woff2	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-regular-400.woff2	(from http://kiviki.in/css/fontawesome-all.min.css)
13:53:15	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:23:12%20GMT	http://kiviki.in/js/swiper.min.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/swiper.min.js	(from http://kiviki.in/)
13:53:20	400560/400560	---M--	200	added ('OK')	font/ttf	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-light-300.ttf	(from http://kiviki.in/css/fontawesome-all.min.css)
13:53:24	824887/824887	---M--	200	added ('OK')	text/javascript	date:Fri,%2010%20May%202019%2000:04:12%20GMT	https://www.gstatic.com/firebasejs/6.0.2/firebase.js	C:/My%20Web%20Sites/kiviki2/www.gstatic.com/firebasejs/6.0.2/firebase.js	(from http://kiviki.in/login)
13:53:24	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:23:21%20GMT	http://kiviki.in/js/bootstrap-select.min.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/bootstrap-select.min.js	(from http://kiviki.in/)
13:53:30	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:23:24%20GMT	http://kiviki.in/js/wow.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/wow.js	(from http://kiviki.in/)
13:53:34	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:23:30%20GMT	http://kiviki.in/js/odometer.min.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/odometer.min.js	(from http://kiviki.in/)
13:53:43	1744414/1744414	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-regular-400.svg	(from http://kiviki.in/css/fontawesome-all.min.css)
13:53:47	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:23:44%20GMT	http://kiviki.in/js/jquery.appear.min.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/jquery.appear.min.js	(from http://kiviki.in/)
13:53:54	369628/369628	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-regular-400.eot	(from http://kiviki.in/css/fontawesome-all.min.css)
13:53:58	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:23:55%20GMT	http://kiviki.in/js/jarallax.min.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/jarallax.min.js	(from http://kiviki.in/)
13:53:59	191300/191300	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-regular-400.woff	(from http://kiviki.in/css/fontawesome-all.min.css)
13:54:02	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:23:59%20GMT	http://kiviki.in/js/circle-progress.min.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/circle-progress.min.js	(from http://kiviki.in/)
13:54:19	117452/117452	---M--	200	added ('OK')	font/woff2	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-solid-900.woff2	(from http://kiviki.in/css/fontawesome-all.min.css)
13:54:23	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:24:20%20GMT	http://kiviki.in/js/wNumb.min.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/wNumb.min.js	(from http://kiviki.in/)
13:54:30	155948/155948	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-solid-900.woff	(from http://kiviki.in/css/fontawesome-all.min.css)
13:54:34	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:24:30%20GMT	http://kiviki.in/js/nouislider.min.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/nouislider.min.js	(from http://kiviki.in/)
13:54:40	1411359/1411359	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-solid-900.svg	(from http://kiviki.in/css/fontawesome-all.min.css)
13:54:47	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:24:41%20GMT	http://kiviki.in/js/theme.js	C:/My%20Web%20Sites/kiviki2/kiviki.in/js/theme.js	(from http://kiviki.in/)
13:54:48	369336/369336	---M--	200	added ('OK')	font/ttf	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-regular-400.ttf	(from http://kiviki.in/css/fontawesome-all.min.css)
13:54:49	217/217	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2030%20Dec%202021%2008:24:48%20GMT	https://cdnjs.cloudflare.com/ajax/libs/jquery-toast-plugin/1.3.2/jquery.toast.min.js	C:/My%20Web%20Sites/kiviki2/cdnjs.cloudflare.com/ajax/libs/jquery-toast-plugin/1.3.2/jquery.toast.min.js	(from http://kiviki.in/)
13:54:49	313900/313900	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-solid-900.eot	(from http://kiviki.in/css/fontawesome-all.min.css)
13:54:55	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:24:49%20GMT	http://kiviki.in/images/products/cleanse-juice.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/products/cleanse-juice.jpg	(from http://kiviki.in/subscribe)
13:54:56	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:24:50%20GMT	http://kiviki.in/images/products/green-magic-juice.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/products/green-magic-juice.jpg	(from http://kiviki.in/subscribe)
13:55:02	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:24:56%20GMT	http://kiviki.in/images/products/fuel-juice.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/products/fuel-juice.jpg	(from http://kiviki.in/subscribe)
13:55:02	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:24:56%20GMT	http://kiviki.in/images/products/shred-juice.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/products/shred-juice.jpg	(from http://kiviki.in/subscribe)
13:55:09	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:25:02%20GMT	http://kiviki.in/images/products/fruitify-juice.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/products/fruitify-juice.jpg	(from http://kiviki.in/subscribe)
13:55:09	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:25:03%20GMT	http://kiviki.in/images/backgrounds/breadcrumb.jpg	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/backgrounds/breadcrumb.jpg	(from http://kiviki.in/about)
13:55:16	313620/313620	---M--	200	added ('OK')	font/ttf	date:Sat,%2003%20Oct%202020%2005:48:14%20GMT	http://kiviki.in/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-solid-900.ttf	(from http://kiviki.in/css/fontawesome-all.min.css)
13:55:16	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:25:10%20GMT	http://kiviki.in/images/icons/team-bg-1-1.png	C:/My%20Web%20Sites/kiviki2/kiviki.in/images/icons/team-bg-1-1.png	(from http://kiviki.in/about)
13:55:16	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:25:10%20GMT	http://kiviki.in/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-brands-400.eot	(from http://kiviki.in/css/fontawesome-all.min.css)
13:55:22	63811/63811	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2008:25:17%20GMT	http://kiviki.in/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/kiviki2/kiviki.in/fonts/fa-brands-400.woff2	(from http://kiviki.in/css/fontawesome-all.min.css)
